Season,Team1,Team2,Target,GameType,WinPct_Diff,AvgPointsFor_Diff,AvgPointsAgainst_Diff,AvgMargin_Diff,eFG_Off_Diff,TORate_Off_Diff,ORBRate_Off_Diff,FTRate_Off_Diff,Elo_RegSeason_Diff,SeedNum_Diff,IsSeeded_Diff,ConfStrength_Rank_Diff,Last15WinPct_Diff,Last15AvgMargin_Diff,ConfTourneyChamp_Diff
2010,3124,3201,1,Tournament,-0.09943181818181823,-1.3607954545454533,-3.732007575757578,2.3712121212121247,-0.002196563459719969,0.0276236677478294,0.01580675274592591,0.1120390787458917,-33.1834885837136,-9.0,0.0,-10.0,-0.33333333333333326,-12.400000000000002,0.0
2010,3173,3395,1,Tournament,0.04086021505376347,-0.7193548387096769,-1.6548387096774206,0.9354838709677367,-0.004659253876227398,0.0026273759119110063,0.036972215647517626,-0.013053934198317296,27.698940358212894,-1.0,0.0,3.0,0.06666666666666665,3.7333333333333307,0.0
2010,3181,3214,1,Tournament,0.19858870967741937,8.626008064516128,0.8689516129032242,7.757056451612904,0.010361128747522652,0.009707152106162187,0.08873264390359858,-0.033029214566597714,116.58697349634735,-13.0,0.0,-27.0,-0.1333333333333332,-6.933333333333332,0.0
2010,3199,3256,1,Tournament,0.09677419354838712,0.48387096774192173,-4.903225806451616,5.387096774193536,-5.237257736473433e-05,0.026185307912444195,0.03038431753464821,-0.02304651436183941,48.6839584958916,-11.0,0.0,-9.0,0.06666666666666676,8.133333333333333,-1.0
2010,3207,3265,1,Tournament,0.0121212121212122,-0.14848484848485555,0.45757575757576063,-0.6060606060606162,-0.05323265355832718,0.006594051970140097,0.11435888082281681,-0.034324890582783485,39.57327628691405,-7.0,0.0,-18.0,-0.06666666666666676,-5.8,-1.0
2010,3208,3408,1,Tournament,-0.07056451612903225,-6.938508064516128,-5.670362903225808,-1.2681451612903203,-0.04585781997448041,-0.018305528528406084,0.04289597656155897,-0.03470635625598989,-68.89726925705008,-7.0,0.0,-3.0,-0.4,-7.133333333333333,-1.0
2010,3211,3314,1,Tournament,0.23763440860215057,4.435483870967744,-9.021505376344095,13.456989247311832,0.05779996961662437,-0.013517580658989198,-0.05644718297573342,-0.0318943310734294,115.22386030034886,-3.0,0.0,11.0,0.6,32.0,1.0
2010,3234,3353,1,Tournament,0.03125,12.65625,10.09375,2.5625,0.061925449340258676,-0.01851536360317349,-0.028301475571661017,0.004382123641231889,17.531311587012624,-1.0,0.0,1.0,0.19999999999999996,5.6,0.0
2010,3246,3251,1,Tournament,-0.05745967741935487,7.680443548387103,9.060483870967744,-1.3800403225806406,-0.041256068939200696,-0.05788068018859652,-0.11068508506890012,0.026292120686840836,-27.639920402609505,-9.0,0.0,-12.0,-0.19999999999999996,-8.933333333333334,-1.0
2010,3216,3261,0,Tournament,0.18131256952169073,-6.379310344827587,-2.008898776418242,-4.370411568409345,-0.016788370945563236,0.045744819297705075,-0.034177078323888,-0.011735569191064998,63.029259681767144,3.0,0.0,10.0,0.46666666666666656,10.599999999999998,0.0
2010,3132,3277,0,Tournament,0.10850439882697949,6.307917888563054,0.7663734115347083,5.541544477028344,0.038714462816322626,-0.017212224863716985,-0.026973919632770682,-0.0008237563773522139,-6.507412680310836,7.0,0.0,12.0,0.13333333333333341,5.999999999999998,1.0
2010,3151,3329,0,Tournament,0.05303030303030298,-5.476325757575751,-5.405303030303031,-0.07102272727272041,-0.004894481380010696,0.043202665594551604,-0.03306122467174061,0.022770019697598287,3.245272320807544,9.0,0.0,17.0,0.33333333333333337,12.466666666666667,1.0
